"id","status","template_id","accession_number","attempts","created_at"
5294,failed,96,"546428",8,2023-02-22 11:58:08.451 +1030
5341,completed,12,"546642",0,2023-02-23 13:19:30.091 +1030
5317,completed,29,"546540",4,2023-02-23 08:57:47.838 +1030
5343,failed,99,"546689",8,2023-02-23 14:04:56.071 +1030
5339,completed,29,"546668",3,2023-02-23 13:07:39.919 +1030
5331,completed,18,"546623",3,2023-02-23 11:08:59.572 +1030
5338,failed,96,"546659",8,2023-02-23 12:37:47.337 +1030
5337,completed,100,"546658",4,2023-02-23 12:36:51.417 +1030
5342,completed,29,"546677",4,2023-02-23 13:32:34.264 +1030
5351,failed,96,"546718",8,2023-02-23 15:59:05.438 +1030
5319,failed,96,"546549",8,2023-02-23 09:10:30.973 +1030
5330,completed,100,"546619",4,2023-02-23 11:03:29.003 +1030
5336,completed,19,"546653",3,2023-02-23 12:26:20.322 +1030
5346,failed,96,"546700",8,2023-02-23 14:50:10.334 +1030
5326,failed,96,"546601",8,2023-02-23 10:36:35.734 +1030
5332,failed,96,"546633",8,2023-02-23 11:23:47.996 +1030
5348,completed,19,"546713",4,2023-02-23 15:32:21.674 +1030
5344,completed,18,"546693",3,2023-02-23 14:14:26.518 +1030
5345,failed,96,"546698",8,2023-02-23 14:37:52.580 +1030
5347,failed,19,"546709",8,2023-02-23 15:08:18.246 +1030
5328,failed,96,"546149",8,2023-02-23 10:58:40.341 +1030
5324,failed,96,"546588",8,2023-02-23 10:07:12.402 +1030
5340,failed,96,"546670",8,2023-02-23 13:16:49.145 +1030
5349,completed,29,"546715",4,2023-02-23 15:41:44.495 +1030
5354,completed,12,"546724",1,2023-02-23 16:45:01.238 +1030
5352,completed,12,"546672",0,2023-02-23 16:19:10.837 +1030
5516,completed,29,"547573",3,2023-03-01 16:24:37.077 +1030
6135,completed,29,"550582",3,2023-03-21 15:06:15.455 +1030
6237,completed,12,"551008",2,2023-03-23 14:27:15.372 +1030
5816,completed,100,"549028",2,2023-03-10 10:58:56.644 +1030
5817,completed,100,"549029",3,2023-03-10 10:59:10.177 +1030
5625,completed,100,"548130",2,2023-03-06 11:17:13.026 +1030
5356,completed,18,"546736",0,2023-02-23 18:17:26.864 +1030
5353,failed,96,"546730",8,2023-02-23 16:22:59.591 +1030
5355,failed,99,"546737",8,2023-02-23 16:48:39.505 +1030
5609,failed,18,"548056",8,2023-03-06 08:52:56.113 +1030
5613,failed,96,"548067",8,2023-03-06 09:09:59.043 +1030
5824,completed,19,"549071",3,2023-03-10 12:27:29.997 +1030
5618,failed,106,"548092",8,2023-03-06 09:59:22.959 +1030
5357,failed,96,"545700",8,2023-02-24 00:56:52.626 +1030
5619,failed,96,"548097",8,2023-03-06 10:01:27.896 +1030
6154,completed,19,"550652",3,2023-03-22 09:34:02.589 +1030
5826,failed,124,"549026",8,2023-03-10 12:41:00.569 +1030
5371,completed,19,"546793",3,2023-02-24 10:29:49.290 +1030
5709,failed,110,"548492",8,2023-03-07 17:35:00.261 +1030
6252,completed,100,"551086",3,2023-03-23 17:05:38.395 +1030
5927,failed,29,"549429",8,2023-03-15 14:42:18.088 +1030
5375,completed,18,"546826",4,2023-02-24 11:35:16.595 +1030
5713,completed,100,"548497",2,2023-03-08 08:48:45.689 +1030
6242,failed,96,"551041",8,2023-03-23 15:08:01.803 +1030
6165,completed,12,"550686",0,2023-03-22 11:02:40.195 +1030
6249,failed,99,"551063",8,2023-03-23 15:52:50.489 +1030
5722,completed,29,"548543",3,2023-03-08 10:03:54.559 +1030
5363,failed,110,"546768",8,2023-02-24 09:34:21.261 +1030
5540,completed,100,"547694",3,2023-03-02 11:31:35.936 +1030
5740,completed,12,"548637",0,2023-03-08 14:33:40.737 +1030
5980,failed,18,"549825",8,2023-03-16 14:02:39.983 +1030
5539,completed,100,"547690",4,2023-03-02 11:25:24.670 +1030
6151,failed,124,"550634",8,2023-03-22 09:16:20.046 +1030
5389,failed,106,"546925",1,2023-02-24 16:32:36.909 +1030
5381,failed,96,"546878",1,2023-02-24 13:57:16.162 +1030
6160,failed,106,"550676",8,2023-03-22 10:10:17.515 +1030
5519,failed,96,"547599",8,2023-03-02 09:06:19.432 +1030
5528,failed,96,"547645",8,2023-03-02 10:23:18.461 +1030
5752,failed,18,"548702",8,2023-03-08 16:43:00.477 +1030
5525,failed,96,"547622",8,2023-03-02 09:36:46.312 +1030
5526,failed,96,"547630",8,2023-03-02 09:51:52.946 +1030
5537,failed,124,"547653",8,2023-03-02 11:17:39.857 +1030
5538,failed,106,"547689",8,2023-03-02 11:24:00.841 +1030
6012,completed,12,"549979",3,2023-03-17 12:13:08.247 +1030
5573,completed,29,"547874",4,2023-03-03 09:26:37.132 +1030
6302,completed,100,"551381",3,2023-03-27 10:48:23.887 +1030
6307,completed,29,"551389",3,2023-03-27 11:07:43.581 +1030
5759,failed,106,"548745",8,2023-03-09 09:39:00.493 +1030
6308,failed,106,"551391",8,2023-03-27 11:09:41.434 +1030
5599,failed,96,"548004",8,2023-03-03 14:48:44.364 +1030
6335,completed,19,"551535",3,2023-03-27 17:20:28.651 +1030
6011,failed,100,"550002",8,2023-03-17 12:10:48.744 +1030
6018,failed,18,"550059",8,2023-03-17 13:21:03.505 +1030
6023,failed,96,"550099",8,2023-03-17 15:17:32.198 +1030
6097,failed,96,"550451",8,2023-03-21 10:03:11.418 +1030
5719,completed,29,"548532",3,2023-03-08 09:54:01.250 +1030
6147,completed,29,"550628",3,2023-03-22 09:00:35.083 +1030
5819,completed,100,"549033",4,2023-03-10 11:11:19.150 +1030
5825,completed,29,"549073",2,2023-03-10 12:28:19.169 +1030
5756,completed,29,"548713",4,2023-03-09 08:40:22.665 +1030
5358,completed,29,"546745",4,2023-02-24 09:02:22.462 +1030
5541,completed,12,"547662",0,2023-03-02 11:32:19.098 +1030
5518,failed,96,"547588",8,2023-03-02 08:44:26.158 +1030
5522,failed,110,"547614",8,2023-03-02 09:21:16.097 +1030
6241,completed,29,"551039",4,2023-03-23 15:05:47.310 +1030
5365,completed,29,"546771",4,2023-02-24 09:38:08.580 +1030
5368,completed,29,"546787",4,2023-02-24 10:12:36.311 +1030
5843,failed,106,"549170",8,2023-03-10 17:47:31.959 +1030
6149,failed,124,"550624",8,2023-03-22 09:04:15.253 +1030
5928,completed,29,"549603",4,2023-03-15 14:52:19.168 +1030
6157,failed,96,"550658",8,2023-03-22 09:45:19.767 +1030
5359,failed,106,"546743",8,2023-02-24 09:12:25.573 +1030
5987,completed,100,"549879",2,2023-03-16 16:38:55.860 +1030
45,completed,100,"513001",3,2022-06-07 17:04:40.893 +0930
6250,completed,19,"551072",4,2023-03-23 16:19:13.965 +1030
6248,failed,19,"551061",8,2023-03-23 15:50:46.250 +1030
6245,failed,96,"551056",8,2023-03-23 15:45:23.417 +1030
5383,completed,18,"546838",0,2023-02-24 14:14:41.523 +1030
6098,completed,100,"550454",3,2023-03-21 10:06:56.868 +1030
5386,failed,96,"546902",1,2023-02-24 15:28:55.427 +1030
5390,failed,124,"546901",1,2023-02-24 16:33:34.494 +1030
5379,failed,106,"546861",1,2023-02-24 13:08:53.924 +1030
6322,failed,106,"551470",8,2023-03-27 14:29:55.895 +1030
5594,completed,29,"547974",2,2023-03-03 13:49:17.986 +1030
5574,failed,18,"547883",8,2023-03-03 09:41:35.862 +1030
5579,failed,96,"547912",8,2023-03-03 10:45:34.085 +1030
5577,failed,29,"547906",8,2023-03-03 10:26:37.293 +1030
6116,completed,12,"550478",2,2023-03-21 11:20:58.053 +1030
5589,failed,18,"547956",8,2023-03-03 12:51:08.706 +1030
6099,failed,99,"550461",8,2023-03-21 10:22:37.878 +1030
5612,completed,100,"548065",2,2023-03-06 09:09:16.994 +1030
5610,completed,100,"548061",3,2023-03-06 08:59:22.873 +1030
6139,completed,100,"550598",2,2023-03-21 16:00:30.529 +1030
6112,failed,106,"550496",8,2023-03-21 11:10:56.549 +1030
6137,failed,96,"550589",8,2023-03-21 15:23:46.717 +1030
6145,failed,124,"550614",8,2023-03-21 17:08:50.280 +1030
5611,failed,96,"548064",8,2023-03-06 09:07:33.792 +1030
5617,failed,110,"548087",8,2023-03-06 09:56:35.423 +1030
5620,failed,106,"548088",8,2023-03-06 10:21:27.695 +1030
5710,completed,12,"548481",0,2023-03-07 22:29:38.699 +1030
6382,failed,96,"551722",8,2023-03-28 15:06:30.095 +1030
6381,failed,96,"551721",8,2023-03-28 15:05:57.588 +1030
6371,completed,29,"551680",3,2023-03-28 12:54:43.694 +1030
5809,failed,18,"548997",8,2023-03-10 10:10:45.171 +1030
5367,completed,19,"546783",3,2023-02-24 09:55:30.776 +1030
5829,failed,96,"549091",8,2023-03-10 13:23:08.582 +1030
5360,failed,110,"546753",8,2023-02-24 09:13:15.271 +1030
5533,completed,12,"547597",4,2023-03-02 10:47:49.856 +1030
5523,failed,106,"547619",8,2023-03-02 09:30:57.047 +1030
6266,completed,12,"551136",0,2023-03-24 13:41:45.665 +1030
6136,failed,106,"550584",8,2023-03-21 15:15:11.825 +1030
6254,failed,18,"551096",8,2023-03-24 09:03:38.242 +1030
6344,failed,96,"551585",8,2023-03-28 09:42:50.651 +1030
6265,failed,96,"551195",8,2023-03-24 13:31:19.079 +1030
6146,failed,106,"550620",8,2023-03-21 17:38:55.381 +1030
5580,completed,100,"547917",4,2023-03-03 10:51:53.652 +1030
6345,failed,96,"551586",8,2023-03-28 09:43:23.108 +1030
5586,completed,12,"547913",0,2023-03-03 12:15:12.053 +1030
6336,completed,100,"551544",2,2023-03-28 08:49:17.214 +1030
5930,completed,29,"549609",4,2023-03-15 14:59:00.074 +1030
5996,failed,106,"549882",8,2023-03-17 10:18:58.856 +1030
5387,failed,96,"546916",1,2023-02-24 16:00:56.712 +1030
5385,failed,96,"546896",1,2023-02-24 15:14:15.764 +1030
5384,failed,96,"546891",1,2023-02-24 15:11:31.979 +1030
5975,completed,12,"549771",0,2023-03-16 13:21:45.410 +1030
5993,failed,96,"549918",8,2023-03-17 09:33:04.720 +1030
5575,failed,106,"547888",8,2023-03-03 09:56:35.799 +1030
5994,failed,96,"549935",8,2023-03-17 10:01:34.890 +1030
5761,failed,110,"548755",8,2023-03-09 09:51:20.717 +1030
5765,failed,29,"548778",8,2023-03-09 10:32:22.278 +1030
5763,failed,18,"548767",8,2023-03-09 10:08:38.709 +1030
5764,failed,18,"548768",8,2023-03-09 10:08:47.999 +1030
5998,failed,110,"549940",8,2023-03-17 10:25:02.242 +1030
6347,failed,96,"551594",8,2023-03-28 10:01:24.982 +1030
5596,failed,106,"547994",8,2023-03-03 14:33:07.185 +1030
5592,failed,96,"547969",8,2023-03-03 13:41:30.042 +1030
5929,failed,96,"549607",8,2023-03-15 14:56:01.653 +1030
5602,failed,96,"548026",8,2023-03-03 16:01:05.968 +1030
5932,failed,18,"549613",8,2023-03-15 15:15:05.255 +1030
5940,failed,106,"549644",8,2023-03-15 16:41:27.215 +1030
5945,failed,106,"549656",8,2023-03-15 17:45:06.244 +1030
5950,failed,96,"549700",8,2023-03-16 09:55:42.538 +1030
5956,failed,96,"549742",8,2023-03-16 10:41:56.240 +1030
6029,completed,12,"550085",0,2023-03-17 16:49:19.850 +1030
5957,failed,110,"549751",8,2023-03-16 10:57:59.850 +1030
5717,completed,19,"548523",4,2023-03-08 09:41:19.825 +1030
5728,in_progress,100,"548570",3,2023-03-08 11:02:46.984 +1030
5729,in_progress,12,"548559",1,2023-03-08 11:18:16.560 +1030
6030,completed,12,"550105",0,2023-03-17 17:35:37.929 +1030
5718,failed,110,"548085",8,2023-03-08 09:44:46.090 +1030
5971,failed,96,"549795",8,2023-03-16 12:18:51.113 +1030
6031,completed,12,"550145",0,2023-03-17 18:06:26.996 +1030
5973,failed,96,"549802",8,2023-03-16 12:39:36.042 +1030
6025,failed,124,"550118",8,2023-03-17 15:50:27.695 +1030
5966,failed,100,"549777",8,2023-03-16 11:52:37.449 +1030
5738,failed,18,"548628",8,2023-03-08 13:45:59.233 +1030
5748,failed,106,"548682",8,2023-03-08 15:53:18.204 +1030
5952,completed,29,"549715",4,2023-03-16 10:05:44.756 +1030
5979,failed,96,"549822",8,2023-03-16 13:49:29.416 +1030
5953,completed,100,"549724",4,2023-03-16 10:19:24.787 +1030
5955,completed,100,"549740",3,2023-03-16 10:38:16.805 +1030
6164,completed,29,"550695",3,2023-03-22 10:48:02.131 +1030
5984,failed,96,"549872",8,2023-03-16 16:13:45.524 +1030
6102,completed,29,"550470",2,2023-03-21 10:45:12.885 +1030
6148,failed,124,"550630",8,2023-03-22 09:01:28.924 +1030
6368,failed,18,"551663",8,2023-03-28 12:34:24.536 +1030
6379,failed,110,"551708",9,2023-03-28 14:02:15.975 +1030
6383,failed,96,"551729",8,2023-03-28 15:29:14.606 +1030
5995,completed,12,"549860",0,2023-03-17 10:04:45.784 +1030
6115,failed,106,"550500",8,2023-03-21 11:13:16.349 +1030
6106,failed,99,"550480",8,2023-03-21 10:58:24.043 +1030
5542,completed,12,"547655",0,2023-03-02 11:55:00.757 +1030
6028,completed,100,"550149",3,2023-03-17 16:44:42.769 +1030
5741,failed,19,"548654",8,2023-03-08 14:54:33.812 +1030
5838,completed,12,"549112",0,2023-03-10 15:45:04.258 +1030
5739,failed,96,"548641",8,2023-03-08 14:28:42.855 +1030
5373,completed,19,"546814",4,2023-02-24 11:21:52.627 +1030
6337,failed,106,"551547",8,2023-03-28 08:55:17.969 +1030
5361,failed,96,"546758",8,2023-02-24 09:19:25.897 +1030
5750,failed,96,"548695",8,2023-03-08 16:21:09.699 +1030
5754,failed,110,"548707",8,2023-03-08 17:26:33.720 +1030
5755,failed,106,"548708",8,2023-03-08 17:27:25.573 +1030
6340,failed,96,"551572",8,2023-03-28 09:27:48.104 +1030
6378,completed,100,"551706",3,2023-03-28 14:01:19.068 +1030
5832,failed,96,"549125",8,2023-03-10 15:10:07.610 +1030
5841,failed,18,"549166",8,2023-03-10 17:03:29.748 +1030
5931,completed,19,"549565",0,2023-03-15 15:04:54.100 +1030
5388,failed,106,"546918",1,2023-02-24 16:02:18.079 +1030
5380,failed,96,"546871",1,2023-02-24 13:39:10.146 +1030
6131,failed,106,"550560",8,2023-03-21 14:17:11.721 +1030
6258,failed,19,"551114",8,2023-03-24 09:52:48.445 +1030
5949,failed,106,"549695",8,2023-03-16 09:53:15.047 +1030
6152,completed,100,"550642",1,2023-03-22 09:22:53.119 +1030
5544,failed,18,"547727",8,2023-03-02 12:35:11.980 +1030
5549,failed,99,"547683",8,2023-03-02 13:37:41.435 +1030
5552,failed,96,"547767",8,2023-03-02 14:11:21.639 +1030
5551,failed,106,"547765",8,2023-03-02 14:10:31.713 +1030
5553,failed,96,"547772",8,2023-03-02 14:24:27.194 +1030
6384,completed,100,"551732",2,2023-03-28 15:34:27.863 +1030
5578,completed,100,"547908",2,2023-03-03 10:29:01.318 +1030
5958,failed,96,"549756",8,2023-03-16 11:03:10.482 +1030
5608,completed,12,"548019",0,2023-03-04 20:02:13.841 +1030
5963,failed,110,"549769",8,2023-03-16 11:39:48.848 +1030
6255,failed,18,"551099",8,2023-03-24 09:15:50.474 +1030
5623,completed,12,"548055",0,2023-03-06 11:00:53.110 +1030
6277,failed,96,"551238",8,2023-03-24 14:59:06.686 +1030
5614,failed,100,"548078",8,2023-03-06 09:48:32.960 +1030
6283,failed,96,"551280",8,2023-03-24 16:06:00.777 +1030
5985,completed,12,"549873",2,2023-03-16 16:31:04.047 +1030
6285,failed,96,"551285",8,2023-03-24 16:16:55.189 +1030
5726,completed,29,"548555",4,2023-03-08 10:34:49.501 +1030
6389,completed,29,"551762",3,2023-03-28 17:00:40.647 +1030
6374,failed,96,"551686",8,2023-03-28 13:22:36.522 +1030
5933,failed,19,"549612",8,2023-03-15 15:31:10.853 +1030
5990,completed,29,"549894",3,2023-03-16 17:37:01.771 +1030
5936,failed,96,"549626",8,2023-03-15 15:54:28.916 +1030
6385,failed,96,"551737",8,2023-03-28 15:36:15.985 +1030
5938,failed,96,"549634",8,2023-03-15 16:03:09.867 +1030
5935,failed,106,"549621",8,2023-03-15 15:51:51.563 +1030
5944,failed,18,"549653",8,2023-03-15 16:56:05.695 +1030
5942,failed,18,"549650",8,2023-03-15 16:53:42.691 +1030
6388,failed,96,"551757",8,2023-03-28 16:45:22.480 +1030
5989,completed,100,"549892",4,2023-03-16 17:27:06.423 +1030
6354,completed,12,"551613",4,2023-03-28 10:21:40.511 +1030
5961,completed,12,"549677",0,2023-03-16 11:14:32.234 +1030
5978,failed,18,"549821",8,2023-03-16 13:46:46.453 +1030
5982,failed,96,"549840",8,2023-03-16 14:52:14.742 +1030
5988,failed,106,"549888",8,2023-03-16 17:08:34.734 +1030
5991,failed,18,"549838",8,2023-03-16 18:14:20.619 +1030
5992,failed,18,"549910",8,2023-03-17 09:13:39.255 +1030
5831,completed,29,"549124",3,2023-03-10 15:09:17.954 +1030
5543,failed,96,"547709",8,2023-03-02 11:57:03.390 +1030
6338,completed,12,"551550",5,2023-03-28 08:56:40.864 +1030
6170,completed,100,"550722",2,2023-03-22 11:54:36.148 +1030
6173,completed,12,"550710",0,2023-03-22 12:03:56.331 +1030
5362,completed,18,"546767",4,2023-02-24 09:32:09.845 +1030
6257,completed,12,"551100",1,2023-03-24 09:51:04.972 +1030
5835,failed,106,"549136",8,2023-03-10 15:32:41.995 +1030
5585,completed,19,"547947",3,2023-03-03 12:07:29.505 +1030
5370,completed,29,"546792",2,2023-02-24 10:29:09.948 +1030
6357,completed,19,"551627",5,2023-03-28 10:43:45.736 +1030
6339,failed,12,"551556",8,2023-03-28 09:05:54.329 +1030
5366,failed,96,"546774",8,2023-02-24 09:39:44.060 +1030
6355,failed,96,"551618",8,2023-03-28 10:28:37.610 +1030
5934,completed,100,"549619",4,2023-03-15 15:35:17.001 +1030
5604,completed,100,"548042",3,2023-03-03 16:46:28.506 +1030
5939,failed,96,"549635",8,2023-03-15 16:10:37.362 +1030
5606,completed,100,"548048",3,2023-03-03 17:06:47.662 +1030
5603,failed,96,"548035",8,2023-03-03 16:21:19.857 +1030
5377,failed,96,"546840",1,2023-02-24 12:05:07.588 +1030
5391,failed,124,"546927",1,2023-02-24 17:21:44.912 +1030
6386,completed,100,"551742",2,2023-03-28 15:49:07.737 +1030
5947,completed,19,"549689",3,2023-03-16 09:41:46.105 +1030
5616,completed,100,"548083",3,2023-03-06 09:52:52.017 +1030
6256,failed,106,"551105",8,2023-03-24 09:25:12.134 +1030
6272,completed,29,"551222",3,2023-03-24 14:21:35.806 +1030
5622,completed,29,"548116",3,2023-03-06 10:50:34.873 +1030
5624,completed,29,"548127",4,2023-03-06 11:05:19.384 +1030
6276,completed,12,"551233",4,2023-03-24 14:49:25.402 +1030
6196,completed,100,"550813",3,2023-03-22 15:52:10.318 +1030
5967,completed,100,"549780",3,2023-03-16 11:54:25.999 +1030
6169,failed,110,"550720",8,2023-03-22 11:51:06.200 +1030
5960,completed,29,"549762",5,2023-03-16 11:14:27.439 +1030
5737,failed,124,"548624",8,2023-03-08 13:32:22.297 +1030
5977,completed,12,"549791",0,2023-03-16 13:35:52.860 +1030
6264,failed,106,"551188",8,2023-03-24 13:28:22.963 +1030
6269,failed,96,"551215",8,2023-03-24 14:07:06.827 +1030
6204,completed,29,"550837",3,2023-03-22 16:43:56.367 +1030
6178,failed,18,"550749",8,2023-03-22 13:06:18.081 +1030
5757,completed,100,"548720",4,2023-03-09 08:59:44.511 +1030
6284,failed,106,"551282",8,2023-03-24 16:07:47.927 +1030
5970,failed,106,"549792",8,2023-03-16 12:13:24.237 +1030
6192,failed,96,"550805",8,2023-03-22 15:31:47.197 +1030
5976,failed,29,"549800",8,2023-03-16 13:30:34.741 +1030
5997,completed,12,"549876",0,2023-03-17 10:22:45.381 +1030
5771,completed,12,"548762",0,2023-03-09 11:09:16.437 +1030
6211,completed,12,"550858",1,2023-03-23 09:51:31.130 +1030
5775,completed,12,"548829",3,2023-03-09 11:59:19.770 +1030
5758,failed,96,"548726",8,2023-03-09 09:08:17.993 +1030
6062,completed,12,"550280",0,2023-03-20 12:53:47.024 +1030
5766,failed,106,"548779",8,2023-03-09 10:32:59.674 +1030
6032,failed,18,"550161",8,2023-03-20 08:56:16.372 +1030
6213,completed,100,"550893",2,2023-03-23 10:09:46.213 +1030
6214,completed,12,"550879",1,2023-03-23 10:20:14.671 +1030
6079,failed,18,"550359",8,2023-03-20 15:07:39.910 +1030
6367,failed,110,"551671",8,2023-03-28 12:21:46.210 +1030
6207,failed,110,"550854",8,2023-03-23 09:03:20.725 +1030
5666,completed,29,"548299",4,2023-03-07 09:33:12.659 +1030
5847,completed,12,"549207",0,2023-03-14 10:37:59.162 +1030
5547,completed,29,"547737",2,2023-03-02 13:32:42.608 +1030
5369,completed,19,"546788",3,2023-02-24 10:18:28.778 +1030
6259,completed,29,"551118",4,2023-03-24 09:53:54.291 +1030
5545,failed,106,"547734",8,2023-03-02 12:58:59.035 +1030
6065,completed,100,"550301",2,2023-03-20 13:15:14.134 +1030
5374,completed,29,"546815",3,2023-02-24 11:22:02.732 +1030
5981,completed,100,"549826",4,2023-03-16 14:03:50.800 +1030
5382,completed,12,"546795",0,2023-02-24 14:02:46.147 +1030
5364,failed,99,"546769",8,2023-02-24 09:34:50.568 +1030
5937,completed,12,"549628",4,2023-03-15 15:55:40.845 +1030
6286,completed,29,"551286",4,2023-03-24 16:18:28.724 +1030
6172,failed,18,"550727",8,2023-03-22 12:02:33.676 +1030
6033,failed,106,"550170",8,2023-03-20 09:06:12.666 +1030
5916,failed,96,"549553",8,2023-03-15 12:30:07.054 +1030
6366,failed,99,"551670",9,2023-03-28 12:18:48.459 +1030
5943,completed,19,"549651",4,2023-03-15 16:54:37.153 +1030
5926,failed,96,"549597",8,2023-03-15 14:30:22.750 +1030
5858,completed,12,"549200",0,2023-03-14 11:38:21.541 +1030
6360,completed,100,"551654",1,2023-03-28 11:42:03.227 +1030
6209,completed,100,"550872",2,2023-03-23 09:30:54.057 +1030
5628,completed,100,"548138",2,2023-03-06 11:39:34.153 +1030
5856,completed,29,"549271",3,2023-03-14 11:26:45.085 +1030
5954,failed,99,"549737",8,2023-03-16 10:36:56.275 +1030
5627,completed,29,"548137",3,2023-03-06 11:39:27.894 +1030
5962,failed,96,"549764",8,2023-03-16 11:17:16.772 +1030
6370,completed,29,"551679",3,2023-03-28 12:51:07.453 +1030
5959,failed,106,"549758",8,2023-03-16 11:10:21.685 +1030
6067,completed,100,"550309",3,2023-03-20 13:31:32.382 +1030
5964,failed,99,"549774",8,2023-03-16 11:45:57.663 +1030
5844,failed,96,"549220",8,2023-03-14 10:12:06.701 +1030
5850,failed,18,"549256",8,2023-03-14 11:03:15.585 +1030
5859,failed,106,"549278",8,2023-03-14 11:40:39.802 +1030
5853,failed,18,"549267",8,2023-03-14 11:19:31.971 +1030
6372,failed,18,"551681",8,2023-03-28 13:03:07.073 +1030
5974,failed,106,"549810",8,2023-03-16 13:14:10.543 +1030
5983,failed,96,"549846",8,2023-03-16 15:03:29.156 +1030
5770,completed,29,"548800",4,2023-03-09 11:06:42.539 +1030
5663,failed,96,"548277",8,2023-03-07 08:07:31.049 +1030
6391,failed,96,"551766",8,2023-03-28 17:26:32.959 +1030
5683,completed,12,"548387",3,2023-03-07 12:13:42.953 +1030
5642,completed,100,"548215",4,2023-03-06 14:19:23.836 +1030
5629,failed,106,"548140",8,2023-03-06 11:40:24.476 +1030
5631,failed,96,"548146",8,2023-03-06 11:46:23.301 +1030
